age,annual_income,gender,city_tier,website_visits_last_30d,pages_per_visit,avg_session_duration_min,cart_additions_last_30d,previous_purchases,email_opened,email_clicked,sms_clicked,ad_clicked,campaign_channel,campaign_type,discount_percentage,product_price,days_since_last_purchase,loyalty_member,converted
39,64370,Male,Tier 3,10,5.09,3.69,3,0,1,1,0,1,Search Ads,Discount,10,46.66,382,1,0
45,66343,Male,Tier 3,8,1.75,4.41,2,4,1,1,0,0,Email,Retargeting,10,79.98,143,0,1
26,21219,Female,Tier 1,9,1.72,1.87,0,1,0,0,0,0,Social,New Arrival,0,80.22,173,0,0
43,62390,Female,Tier 2,10,2.73,2.26,3,4,0,0,0,0,Email,Seasonal,10,107.87,47,0,1
26,70845,Male,Tier 1,6,5.87,3.48,0,4,0,0,0,0,Search Ads,Retargeting,0,106.91,82,0,0
32,65596,Female,Tier 1,6,4.67,5.2,3,2,1,0,0,0,Email,Retargeting,25,19.99,31,1,1
27,53489,Female,Tier 3,7,3.05,5.31,3,2,1,1,0,0,Email,Retargeting,20,88.64,111,1,1
41,60998,Male,Tier 1,6,2.8,11.85,1,1,0,0,0,0,Search Ads,New Arrival,30,20.9,98,0,0
59,58057,Female,Tier 3,9,3.88,6.51,1,1,1,0,0,0,Email,Seasonal,25,97.07,157,0,1
25,24590,Male,Tier 1,8,4.6,7.44,3,0,1,1,0,0,Email,Discount,15,96.45,220,0,1
41,58480,Male,Tier 2,8,6.04,5.78,2,0,0,0,0,0,Social,Discount,15,49.88,388,1,0
33,48393,Female,Tier 2,9,7.08,2.87,1,1,0,0,0,1,Search Ads,New Arrival,25,90.1,18,0,1
66,42313,Female,Tier 1,11,3.81,6.09,1,2,0,0,0,0,Social,Discount,10,48.97,96,1,0
43,99729,Male,Tier 1,7,7.3,2.27,1,3,1,1,0,0,Email,New Arrival,10,76,10,0,0
44,77547,Male,Tier 3,8,4.12,5.14,1,0,0,0,0,0,Social,Discount,10,82.38,956,0,0
54,34297,Female,Tier 2,6,4.45,6.8,1,3,0,0,0,0,SMS,New Arrival,0,72.06,116,1,1
21,61239,Male,Tier 1,5,5.47,4.33,2,2,0,0,0,0,Search Ads,Discount,10,102.26,155,0,0
67,81244,Male,Tier 2,5,5.69,5.89,1,3,1,0,0,0,Social,Discount,0,56.47,26,1,0
41,28068,Male,Tier 1,6,6.36,4.3,0,4,0,0,0,1,Social,New Arrival,0,95.03,85,1,0
36,56386,Female,Tier 1,9,2.07,3.29,1,3,0,0,0,0,Social,Seasonal,15,43.08,29,0,1
53,57233,Male,Tier 1,7,4.18,6.48,2,2,1,0,0,1,Social,Retargeting,20,16.74,20,0,0
56,32059,Male,Tier 1,7,5.88,7.59,1,3,1,0,0,0,Social,Discount,15,28.56,73,0,0
27,61832,Female,Tier 3,4,2.4,7.58,1,1,1,1,0,0,Email,New Arrival,0,50.28,143,1,1
42,75092,Female,Tier 2,5,1.19,5.02,1,4,0,0,0,0,Email,Seasonal,10,99.64,106,1,0
35,82145,Female,Tier 3,7,1.77,1.15,0,0,1,1,0,0,Email,New Arrival,5,96.41,541,1,0
36,50511,Male,Tier 2,12,3.82,5.68,1,3,0,0,0,0,SMS,New Arrival,20,73.37,80,0,0
53,100030,Female,Tier 3,8,7.03,8.04,3,4,1,0,0,1,Email,Seasonal,25,17.22,129,0,0
27,18000,Male,Tier 2,11,1.74,2.87,1,2,1,1,0,0,Email,Discount,5,134.67,147,1,1
50,61412,Male,Tier 2,8,2.25,9.06,2,1,0,0,0,0,Search Ads,Retargeting,0,34.26,154,1,1
67,29579,Female,Tier 3,13,3.25,1.38,3,3,1,0,0,0,Email,Discount,10,90.72,59,0,0
22,56623,Male,Tier 2,9,2.51,6.29,2,1,0,0,0,1,Search Ads,Seasonal,10,67.74,4,0,0
64,45606,Male,Tier 1,1,2.24,7.16,0,2,0,0,0,1,Search Ads,Discount,10,92.06,62,1,0
66,64124,Male,Tier 2,9,1,8.44,1,0,0,0,0,0,Social,Seasonal,5,119.62,399,1,0
52,52716,Male,Tier 3,7,3.21,6.42,0,3,1,0,0,0,Email,Retargeting,10,85.62,126,0,0
61,40132,Male,Tier 2,2,6.94,4.85,0,2,1,1,0,0,Email,Discount,30,101.3,35,0,1
51,41315,Female,Tier 2,4,4.83,5.84,0,3,0,0,0,0,Search Ads,Retargeting,25,172.24,163,0,0
50,89784,Male,Tier 2,11,5.76,4.14,3,1,0,0,0,1,Search Ads,Seasonal,15,110.46,108,1,0
38,62983,Male,Tier 3,11,3.09,1.52,2,3,0,0,0,0,Search Ads,Discount,20,31.11,168,0,0
34,24362,Male,Tier 1,4,2.74,5.02,1,2,0,0,0,0,Search Ads,Seasonal,0,10,149,0,0
39,64914,Female,Tier 2,5,4.78,6.48,4,1,1,1,0,0,Email,New Arrival,5,95.99,101,1,1
65,51496,Female,Tier 1,4,4.13,7.55,2,2,0,0,0,0,Social,Discount,10,66.08,155,1,0
54,55083,Male,Tier 2,7,3.92,4.53,1,4,1,1,0,0,Search Ads,Discount,20,103.93,175,0,1
32,69758,Female,Tier 2,9,6.52,8.45,1,1,0,0,0,0,Email,Seasonal,25,10,104,0,0
52,76298,Male,Tier 1,11,2.79,5.16,0,3,0,0,1,0,SMS,Seasonal,10,114.98,13,1,0
45,39541,Male,Tier 1,5,2.58,6.46,2,4,1,0,0,0,Email,Seasonal,5,76.95,54,0,0
24,54465,Male,Tier 2,4,5.28,6.99,2,2,1,1,0,0,Email,New Arrival,25,142.69,6,1,0
49,45170,Male,Tier 1,6,5.08,5.61,2,1,1,1,0,0,Email,Seasonal,10,79.9,159,0,0
28,65744,Male,Tier 1,6,2.43,5.32,4,2,0,0,0,0,Email,New Arrival,20,96.06,87,0,1
27,50819,Female,Tier 3,6,4.12,8.61,0,4,0,0,0,0,Social,Discount,15,68.66,161,1,1
26,55527,Male,Tier 1,4,1.31,2.1,3,5,0,0,0,0,Social,Discount,5,66.35,137,1,1
31,50135,Female,Tier 1,4,4.45,5.58,1,1,1,1,0,0,Email,Seasonal,20,88.79,69,0,0
30,53090,Male,Tier 3,7,3.3,1.83,1,1,0,0,0,0,Search Ads,Retargeting,15,70.73,172,1,0
42,85684,Male,Tier 1,9,3.63,1.9,2,3,1,0,0,0,Search Ads,Discount,10,62.25,38,1,0
19,98034,Male,Tier 1,10,2.29,5.39,1,5,1,1,0,0,Email,Retargeting,25,91.09,44,0,0
52,61788,Female,Tier 2,4,5.79,4.45,2,1,1,0,0,0,Email,New Arrival,0,62.73,68,1,1
24,53201,Male,Tier 2,10,4.39,9.66,2,1,1,0,0,0,Email,Discount,10,92.07,32,0,1
38,26279,Female,Tier 3,7,5.49,4.99,2,2,0,0,0,1,Social,Discount,10,32.87,131,0,1
35,41312,Male,Tier 3,5,3.84,7.77,0,5,0,0,0,1,Social,Discount,0,80.27,106,0,1
20,52719,Male,Tier 2,9,5.78,5.6,2,2,0,0,0,0,SMS,Discount,0,74.3,59,0,0
59,42129,Male,Tier 1,7,1.2,3.1,2,1,0,0,0,0,Email,Retargeting,5,12.69,140,0,0
56,44022,Male,Tier 1,6,4.01,1.97,2,3,0,0,0,0,SMS,Discount,15,43.17,100,1,0
58,83357,Male,Tier 1,8,5.79,2.77,3,2,1,0,0,1,Search Ads,New Arrival,10,10,111,1,0
66,55518,Male,Tier 1,3,1.03,6.16,2,1,0,1,0,0,Email,Retargeting,25,83.06,174,0,1
28,57128,Female,Tier 2,7,4.19,8.69,0,2,0,0,0,0,Social,New Arrival,10,56.08,160,0,1
56,42865,Male,Tier 2,5,4.87,3.67,3,1,0,0,0,0,Email,Discount,20,70.32,159,0,1
41,76196,Female,Tier 1,6,3.42,7.18,1,2,0,0,0,0,Email,New Arrival,5,119.94,141,0,0
63,51174,Male,Tier 3,5,5.49,5.14,0,2,0,0,0,0,SMS,New Arrival,0,79.98,49,1,0
36,45624,Female,Tier 1,9,5.51,3.37,1,0,0,0,0,0,Social,Discount,10,88.76,526,0,0
21,26546,Female,Tier 1,4,3.07,6.21,3,2,0,0,0,0,SMS,New Arrival,25,65.49,69,0,0
43,53900,Male,Tier 2,5,3.42,8.68,2,5,1,1,0,0,Email,New Arrival,0,57.96,64,1,1
55,45063,Male,Tier 1,3,2.26,5.35,1,1,1,0,0,0,Social,Discount,10,36.91,154,1,0
59,85322,Female,Tier 1,10,4.48,7.16,1,2,0,0,1,0,Email,Retargeting,0,101.65,49,0,0
49,88190,Female,Tier 1,5,4.3,6.12,1,6,0,0,0,0,Social,Discount,15,126.32,151,0,0
56,32765,Male,Tier 1,8,4,6.12,1,7,0,0,0,0,Search Ads,New Arrival,30,115.13,3,1,1
62,34801,Male,Tier 2,6,4.15,3.89,0,0,0,0,0,0,SMS,Retargeting,10,44.37,674,0,0
63,50026,Female,Tier 3,7,2.71,6.48,2,5,1,0,0,1,Email,Retargeting,15,117.68,149,1,1
53,40311,Male,Tier 1,15,1.86,2.58,0,1,0,0,0,0,Search Ads,New Arrival,15,75.15,174,0,0
57,58913,Female,Tier 1,6,4.67,6.22,2,3,0,0,0,0,Social,Retargeting,30,124.14,109,1,1
54,49121,Male,Tier 2,5,3.7,8.25,0,1,1,0,0,0,Search Ads,Retargeting,20,91.56,167,1,0
50,60050,Male,Tier 3,6,2.45,9.11,0,3,0,0,0,1,Social,New Arrival,0,89.41,78,1,0
53,73290,Female,Tier 1,10,2.91,3.42,4,4,0,0,0,0,SMS,Seasonal,5,90.22,38,0,0
20,35844,Female,Tier 1,5,5.38,6.38,1,3,0,0,0,0,Social,Discount,15,29.18,28,1,1
26,72914,Male,Tier 2,9,5.29,4.09,1,3,0,0,0,0,Email,New Arrival,15,42.1,45,0,1
25,41884,Male,Tier 2,5,4.99,5.78,1,3,0,0,0,0,SMS,Retargeting,10,61.22,102,0,0
50,93673,Female,Tier 1,7,3.94,9.34,2,2,0,0,0,0,Social,Seasonal,20,69.07,62,0,1
23,84178,Female,Tier 2,12,2.98,7.26,0,2,0,0,0,0,Social,Discount,15,83.51,17,0,0
58,52965,Male,Tier 1,13,5.98,4.2,0,5,1,0,0,0,Social,Retargeting,15,66.12,168,0,1
56,37655,Female,Tier 2,7,3.51,4.08,1,4,0,0,0,0,Social,Discount,15,64.82,110,1,0
21,34212,Female,Tier 2,8,4.41,5.53,0,4,1,0,0,0,Email,New Arrival,25,117.19,35,1,0
30,70725,Female,Tier 3,4,2.72,5.67,2,3,0,0,0,0,Email,Discount,10,120.54,25,0,0
66,54453,Female,Tier 1,6,3.64,5.77,1,2,0,0,0,0,Email,Seasonal,20,98.16,15,1,0
19,71684,Male,Tier 1,7,1,2.52,3,2,0,0,0,0,Search Ads,Discount,0,58.26,111,0,0
22,94676,Female,Tier 1,9,3.06,9.5,3,5,0,0,0,0,Email,Discount,0,92.57,147,1,0
61,41133,Female,Tier 3,5,1.71,9.7,0,1,0,0,0,0,Email,New Arrival,30,118.41,179,0,0
44,32858,Male,Tier 1,7,4.33,6.46,3,2,1,1,0,0,Email,New Arrival,20,72.62,141,0,0
49,58466,Male,Tier 1,5,3.11,3.76,2,3,1,0,0,0,Social,Discount,15,120.28,96,1,0
38,75606,Male,Tier 1,5,3.55,4.25,1,3,0,0,0,0,SMS,Discount,10,138.07,95,0,0
25,38072,Female,Tier 2,5,7.2,3.62,0,3,1,0,0,0,Email,Seasonal,5,109.28,25,0,0
55,55623,Male,Tier 1,9,2.47,3.44,2,0,1,0,0,0,SMS,New Arrival,10,98.6,947,0,0
25,79661,Female,Tier 1,5,4.18,4.23,1,2,0,1,0,0,Social,Discount,15,90.41,151,1,1
67,25608,Female,Tier 1,8,4.33,6.34,1,1,0,0,0,0,Search Ads,Discount,15,99.02,81,0,0
20,59236,Female,Tier 3,7,2.58,5.76,1,2,0,0,0,0,Email,Discount,5,92.55,59,0,1
61,45278,Female,Tier 2,5,5.66,8.55,2,0,0,0,0,1,Social,New Arrival,15,43.28,671,0,0
20,57235,Female,Tier 2,4,6.47,2.45,1,4,0,1,0,0,Email,Seasonal,15,119.91,144,0,0
39,67776,Male,Tier 3,8,5.8,3.74,3,2,0,0,0,0,Social,Seasonal,30,82.57,96,0,0
23,58975,Female,Tier 3,4,2.57,1.5,4,6,0,0,0,0,Social,New Arrival,15,153.13,51,1,1
19,36816,Male,Tier 1,4,2.95,5.79,4,3,0,0,0,0,SMS,Retargeting,15,162.99,117,0,0
40,45978,Female,Tier 3,8,1,8.7,2,1,0,0,0,0,Email,Retargeting,20,72.47,109,0,0
61,80679,Male,Tier 1,8,3.73,4.56,0,3,0,0,0,1,Search Ads,New Arrival,10,86.14,138,0,0
19,60921,Female,Tier 1,8,3.83,8.23,2,0,1,0,0,0,Email,New Arrival,10,67.09,635,1,0
55,70126,Female,Tier 3,9,5.17,6.89,2,3,1,0,0,0,Search Ads,Discount,15,51.4,122,0,1
34,59505,Female,Tier 1,7,6.65,7.23,2,1,0,0,0,0,Search Ads,Discount,20,78.28,45,0,0
52,69564,Male,Tier 1,7,2.11,6.67,3,3,0,0,0,1,Social,Discount,15,80.98,25,0,1
51,47869,Male,Tier 1,5,4.21,9.11,1,1,0,0,0,1,Search Ads,Seasonal,5,40.89,91,1,0
40,41185,Female,Tier 2,6,3.66,5.1,4,7,0,0,0,0,Email,Retargeting,10,46.44,64,0,0
47,68747,Male,Tier 1,8,3.77,6.87,4,0,0,0,0,0,Search Ads,Discount,15,10,863,0,0
69,75293,Female,Tier 2,7,6.35,9.19,1,4,0,0,0,0,Search Ads,Discount,15,44.94,152,1,1
25,38543,Male,Tier 3,5,4.14,3.45,3,2,0,0,0,0,Social,New Arrival,10,105.36,51,1,1
39,44633,Female,Tier 2,8,4.82,5.07,1,4,0,0,0,0,Social,Retargeting,15,123.3,63,0,1
61,52062,Male,Tier 1,9,4.71,6.65,0,1,1,0,0,1,Social,Seasonal,20,20.86,152,0,0
53,84157,Female,Tier 3,10,4.33,3.78,3,5,0,0,0,0,Search Ads,Retargeting,15,39.8,48,0,1
22,65136,Female,Tier 1,6,2.85,3.7,1,2,0,0,0,0,Email,Seasonal,15,116.81,20,1,0
30,31166,Male,Tier 1,9,6.81,9.56,3,2,0,1,0,0,SMS,New Arrival,20,54.39,32,0,1
46,53326,Male,Tier 1,5,3.95,3.88,1,2,1,0,0,0,Search Ads,Seasonal,20,66.16,162,0,0
48,50574,Male,Tier 2,5,4.8,4.77,1,3,1,0,0,0,Search Ads,New Arrival,15,59.37,52,1,1
64,33881,Female,Tier 1,5,4.38,5.93,1,1,1,1,0,1,Social,Discount,30,107.51,38,0,1
33,53114,Female,Tier 1,10,1,6.36,0,3,1,1,0,0,SMS,New Arrival,0,130.21,14,0,0
59,49779,Female,Tier 1,7,2.44,4.41,1,0,0,0,0,0,Search Ads,Discount,10,82.21,331,1,0
47,48491,Female,Tier 1,11,4.17,5.08,1,1,0,0,0,0,SMS,New Arrival,0,66.83,117,1,0
33,47667,Male,Tier 2,10,2.73,3.5,2,1,0,0,1,1,Search Ads,Retargeting,25,73.36,8,0,0
29,81485,Male,Tier 3,12,4.6,4.39,1,3,0,0,0,0,SMS,Retargeting,20,106.76,134,0,0
34,48453,Male,Tier 2,5,2.63,6.89,2,3,0,0,0,0,Email,Discount,20,95.76,113,0,0
33,55894,Male,Tier 1,8,4.03,7.31,4,2,0,0,0,1,Social,Discount,5,72.48,171,0,0
29,53942,Female,Tier 1,5,1.44,7.54,1,2,0,0,0,0,Search Ads,Retargeting,20,78.69,55,1,0
25,45910,Female,Tier 3,5,5.25,5.49,2,0,1,1,0,0,Search Ads,Discount,10,58.46,640,0,0
37,56431,Male,Tier 1,8,4.68,5.11,1,4,1,0,0,0,Email,Retargeting,25,59.94,155,0,0
20,56176,Female,Tier 3,7,4.75,2.88,1,3,0,0,0,0,Search Ads,Discount,5,38.05,24,0,0
33,56436,Female,Tier 1,9,3.86,4.79,0,1,0,0,0,0,Social,Seasonal,5,114.37,92,0,0
47,39534,Male,Tier 3,7,2.95,5.85,3,1,1,1,0,1,Email,New Arrival,30,12.08,67,0,1
62,51290,Male,Tier 1,4,6.37,7.68,1,1,0,0,0,0,Search Ads,Discount,15,88.37,6,0,0
40,68686,Male,Tier 1,11,6.5,1.63,3,1,1,0,0,0,Email,Retargeting,15,79.2,66,1,1
45,51763,Female,Tier 2,6,3.89,4.83,1,3,0,0,0,0,Search Ads,Retargeting,10,77.18,144,0,0
68,57912,Female,Tier 2,7,3.14,0.97,1,2,0,0,0,0,Email,Discount,25,61.63,62,0,0
57,58007,Female,Tier 1,4,1.41,2.29,1,2,0,0,0,0,Social,Seasonal,10,71.18,146,0,1
22,62513,Male,Tier 2,9,4.34,8.13,2,1,1,0,0,0,Email,New Arrival,10,132.8,113,1,0
37,65056,Male,Tier 2,8,3,2.9,2,1,1,0,0,0,Email,Discount,5,82.19,80,0,0
57,51865,Female,Tier 1,9,3.28,5.72,1,3,0,0,0,0,Email,Retargeting,15,84.85,166,0,1
61,38596,Female,Tier 1,3,5.45,7.55,1,1,0,0,0,0,SMS,Discount,25,85.8,146,0,0
18,33063,Female,Tier 1,7,2.56,4.56,2,2,0,0,0,0,SMS,Seasonal,30,58.95,14,1,1
47,73318,Female,Tier 1,14,6.88,3.05,1,4,0,0,0,0,Email,New Arrival,30,62.96,154,0,0
38,68865,Male,Tier 2,9,2.47,5.74,3,1,1,1,0,0,Email,Retargeting,15,95.82,70,0,1
37,66689,Female,Tier 1,8,1,8.62,0,1,0,0,1,0,SMS,New Arrival,20,54.78,11,0,1
23,69602,Female,Tier 1,15,3.01,7.49,0,3,1,0,0,0,Search Ads,Discount,15,77.1,2,0,0
39,52092,Male,Tier 1,7,4.54,5,0,2,0,0,0,0,Search Ads,Retargeting,15,114.85,25,0,0
35,43752,Female,Tier 2,8,4.2,4.39,0,3,0,0,0,1,Social,Discount,20,59.89,168,0,1
25,37353,Male,Tier 1,5,4.27,7.81,1,2,0,0,0,0,SMS,Retargeting,25,76.71,158,1,0
56,35392,Male,Tier 1,8,3.58,2.58,0,3,0,0,0,0,Search Ads,Discount,0,71.67,9,1,0
49,76819,Male,Tier 1,9,3.25,7.37,1,3,0,0,0,1,Search Ads,Discount,30,95.07,158,1,0
50,46123,Male,Tier 3,7,2.14,4.44,1,2,1,0,1,0,Email,New Arrival,25,84.36,149,0,0
33,73987,Male,Tier 1,11,4.19,2.53,3,4,0,0,0,1,Social,Seasonal,20,59.48,86,0,0
29,51636,Male,Tier 2,4,5.59,1.97,1,3,0,0,0,0,Search Ads,Retargeting,25,64.01,45,1,0
55,42828,Female,Tier 1,10,4.02,8.77,5,3,0,0,0,0,Search Ads,Discount,15,60.79,140,0,1
69,35301,Male,Tier 1,7,2.86,5.1,1,3,0,0,0,0,Social,Retargeting,20,58.38,42,1,0
51,44413,Male,Tier 2,9,4.22,3.71,1,1,1,0,0,0,SMS,Retargeting,15,27.37,124,1,0
31,80528,Male,Tier 1,6,6.2,5.41,1,1,0,0,0,0,SMS,Retargeting,15,85.43,158,0,0
53,35484,Female,Tier 3,5,3.69,4.36,2,4,0,0,0,0,Search Ads,New Arrival,5,59.92,46,1,1
50,93101,Male,Tier 3,7,2.15,4.42,3,2,1,0,0,0,Email,Retargeting,25,94.51,70,0,0
40,39869,Male,Tier 2,2,4.33,4.51,1,1,0,0,0,0,SMS,New Arrival,25,82.54,91,0,0
67,68499,Female,Tier 2,6,4.88,5.52,1,2,0,0,0,0,Social,Discount,30,68.67,60,1,1
62,52385,Female,Tier 1,6,5.3,7.01,0,4,0,0,0,0,Search Ads,Seasonal,5,66.22,121,0,0
19,49230,Female,Tier 1,7,5.05,2.44,1,2,1,0,0,0,SMS,Retargeting,10,40.39,55,0,1
58,32114,Female,Tier 3,7,4.25,8.2,0,4,0,0,0,0,Social,Retargeting,20,83.88,54,0,1
38,53229,Male,Tier 2,7,2.75,3.61,1,2,1,0,0,0,Email,Discount,25,77.51,158,0,0
19,34151,Female,Tier 2,11,2.53,6.01,1,0,0,0,0,0,Search Ads,Retargeting,20,61.3,434,0,0
44,24732,Male,Tier 1,0,3.49,5.38,0,3,0,0,0,0,Search Ads,Discount,15,20.52,59,1,1
26,57153,Male,Tier 1,5,4.92,3.89,1,4,0,0,0,0,Search Ads,Retargeting,20,73.83,36,1,1
18,43562,Male,Tier 3,8,3.02,7.77,3,0,0,0,0,0,Email,Discount,0,76.06,237,1,0
28,85318,Female,Tier 1,8,3.26,3.91,4,1,0,0,1,0,SMS,Discount,20,113.06,57,0,1
20,73000,Male,Tier 1,5,2.67,8.34,2,2,1,1,0,0,Email,Seasonal,0,81.13,107,0,1
69,85554,Female,Tier 1,3,6.34,6.84,0,3,0,1,0,0,Social,Discount,0,115.73,93,0,0
40,42744,Female,Tier 3,6,3.67,4,1,1,1,0,0,0,Email,Retargeting,20,61.14,135,1,1
43,57450,Male,Tier 1,7,5.01,3.1,2,2,0,0,0,0,Search Ads,Discount,15,72.03,52,0,0
21,18000,Female,Tier 3,2,6.37,7.63,1,1,0,0,0,0,Email,Retargeting,0,49.76,51,0,1
35,49928,Female,Tier 1,6,2.57,3.22,1,5,0,0,0,1,Social,Discount,15,72.04,93,0,0
23,56773,Female,Tier 3,11,5.14,5.23,1,2,1,0,0,0,Email,New Arrival,0,104.8,14,0,0
52,57773,Male,Tier 2,5,3.86,6.89,2,5,0,0,0,0,Social,Discount,10,105.66,152,1,0
39,54237,Female,Tier 1,5,6.11,6.43,0,2,0,0,0,0,Social,Seasonal,5,86.66,166,0,0
60,56199,Male,Tier 2,6,2.81,5.09,0,0,0,0,0,0,SMS,New Arrival,5,39.64,437,1,0
32,18000,Female,Tier 1,6,4.32,4.04,3,2,1,0,0,0,Email,Discount,5,37.84,120,1,0
39,59612,Female,Tier 1,7,4.95,6.94,1,2,1,1,0,0,Email,Retargeting,10,72.54,117,1,1
54,63702,Male,Tier 3,9,2.97,1.74,1,4,0,0,0,0,Social,New Arrival,5,59.64,35,0,0
69,79084,Female,Tier 1,8,3.69,6.02,2,2,1,0,0,1,Search Ads,Seasonal,15,99.89,168,0,1
59,61637,Female,Tier 1,10,3.79,2.91,0,0,1,0,0,1,Social,New Arrival,10,94.21,869,1,0
29,52647,Female,Tier 1,7,5.64,3.75,0,2,0,0,0,0,Search Ads,New Arrival,25,90.34,154,1,0
64,74889,Male,Tier 1,8,7.33,6.24,3,1,1,1,0,0,Search Ads,New Arrival,25,62.85,96,1,0
66,18000,Male,Tier 3,3,6.37,4,1,2,0,0,0,0,SMS,Seasonal,25,84.42,143,0,0
59,45731,Female,Tier 1,9,6.16,7.81,0,1,0,0,0,0,Social,Retargeting,15,90.02,107,0,1
55,41215,Female,Tier 3,6,1,6.91,3,2,0,0,0,0,SMS,Retargeting,10,69.7,138,0,0
35,54379,Female,Tier 3,5,4.2,4.1,2,1,0,0,0,0,Search Ads,Retargeting,10,72.81,27,0,0
62,18000,Male,Tier 1,8,4.1,5.05,2,2,0,0,0,0,Social,Seasonal,20,89.1,154,0,0
52,78753,Male,Tier 1,5,5.2,3.29,1,2,0,0,0,0,Search Ads,Seasonal,15,47.16,146,0,1
47,50503,Female,Tier 3,6,1.84,6.45,2,4,1,0,1,0,Email,Seasonal,15,62.65,32,0,1
41,60738,Female,Tier 1,7,5.09,8.64,4,1,0,0,0,1,Social,Discount,20,60.25,95,0,0
59,59016,Male,Tier 1,4,1,3.11,0,1,0,0,0,0,Social,Discount,25,109.54,106,0,1
47,77725,Female,Tier 1,6,5.54,5.88,2,0,1,1,0,0,Email,Discount,30,64.03,768,0,0
31,21485,Female,Tier 2,10,1.53,6.15,0,3,0,0,0,0,Email,Seasonal,25,80.83,59,0,0
23,57022,Male,Tier 2,4,5.84,3,2,1,0,0,0,0,Social,Seasonal,0,99.37,63,1,0
20,75631,Male,Tier 1,10,5.76,3.48,3,5,1,1,0,0,Email,Retargeting,30,57.24,93,1,1
33,53236,Male,Tier 1,6,3.5,1.88,0,6,0,0,0,0,SMS,Discount,20,106.28,131,0,0
24,37877,Female,Tier 3,5,4.66,6.62,2,2,1,0,1,1,Social,Discount,20,108.85,68,1,1
69,44130,Male,Tier 2,7,4,4.78,1,3,1,0,0,0,Email,Retargeting,0,16.28,144,0,0
31,47927,Male,Tier 2,9,1.78,4.05,2,4,0,0,0,0,Email,Discount,15,90.69,63,1,1
26,42021,Female,Tier 2,14,4.84,9.63,1,1,0,0,0,0,Search Ads,Retargeting,15,111.03,10,0,0
32,52249,Male,Tier 1,8,5.78,1.9,2,1,0,0,0,0,Email,New Arrival,10,68.47,14,0,1
38,82148,Male,Tier 2,7,3.52,8.07,0,4,1,0,0,0,Email,Discount,0,96.2,179,0,0
52,44247,Male,Tier 1,6,4.96,1.19,1,2,1,0,0,0,Email,Seasonal,15,40.27,101,0,0
19,46222,Female,Tier 1,5,2.68,4.46,2,2,1,0,0,0,Email,Discount,15,32.46,83,0,1
44,63276,Female,Tier 2,4,5.38,2.1,2,3,0,0,0,1,SMS,Seasonal,0,67.28,171,1,0
19,51853,Male,Tier 1,6,4.02,3.86,1,0,0,0,0,1,Email,New Arrival,15,50.73,292,0,0
52,31075,Female,Tier 3,3,3.98,4.42,2,2,0,0,0,0,SMS,Discount,5,90.69,94,0,1
35,53899,Female,Tier 1,4,4.7,4.08,0,2,0,0,0,0,Social,Seasonal,15,89.72,62,1,0
31,53220,Male,Tier 3,6,6.29,6,2,0,0,0,0,0,Social,Retargeting,10,132.87,555,1,0
37,72562,Male,Tier 3,7,4.79,7.26,1,4,0,0,0,0,SMS,Seasonal,30,103.93,100,0,1
35,37501,Male,Tier 1,6,2.38,5.27,2,2,0,0,0,0,Search Ads,Retargeting,0,62.07,62,0,1
27,72682,Male,Tier 2,8,2.92,6.15,1,2,0,0,1,0,Search Ads,Retargeting,15,81.36,160,1,0
42,53239,Female,Tier 1,11,3.89,8.62,3,3,0,0,0,1,Social,Seasonal,5,86.52,91,0,0
19,35057,Female,Tier 3,4,4.74,4.1,1,3,1,1,0,0,Email,Discount,10,95.84,23,1,0
42,31442,Male,Tier 1,5,2.26,7.31,1,2,0,0,0,0,SMS,Discount,5,17.22,34,0,0
50,89819,Male,Tier 2,6,4.52,10.55,0,1,0,0,0,1,Social,Discount,30,66.41,147,0,1
53,52122,Male,Tier 1,10,5.33,9.13,1,1,1,0,0,0,Email,Seasonal,0,111.27,23,0,0
48,71857,Female,Tier 1,8,3.25,8.76,1,5,0,0,0,0,Email,Retargeting,15,91.84,44,0,0
31,24254,Male,Tier 1,8,6.96,6.96,5,1,1,1,0,1,Search Ads,Discount,15,81.19,179,1,1
18,102479,Female,Tier 1,8,2.89,7.8,1,3,0,0,0,0,Social,Discount,20,64.43,106,1,1
63,71078,Male,Tier 2,4,4.3,4.53,0,4,0,0,0,0,Email,New Arrival,15,76.05,168,1,0
33,50402,Female,Tier 2,9,1,5.34,1,2,0,0,0,0,SMS,Seasonal,10,81.25,119,0,0
63,49489,Female,Tier 2,8,3.52,5.1,0,3,1,1,0,0,Email,Seasonal,15,52.68,137,0,0
69,68223,Male,Tier 1,7,3.78,4.17,5,2,0,0,0,0,Email,Seasonal,30,88.02,120,0,0
20,67189,Female,Tier 1,2,3.36,5.79,3,1,0,0,0,0,SMS,Retargeting,25,82.1,14,1,1
52,58286,Female,Tier 1,4,2.89,4.45,6,4,0,0,0,0,Social,Discount,15,67.46,58,0,1
58,55196,Male,Tier 3,1,3.22,5.62,1,0,1,0,0,0,Search Ads,Retargeting,15,67.38,937,1,0
23,65099,Female,Tier 3,8,4.95,2.74,1,3,0,0,0,0,Search Ads,New Arrival,5,42.63,63,0,0
42,23649,Male,Tier 1,9,1.12,4.43,2,2,1,0,0,0,Email,Retargeting,15,113.26,34,0,0
30,48317,Female,Tier 1,9,1.21,8.13,1,2,0,0,0,0,Email,New Arrival,10,94.88,160,0,0
